rotate,0.14524274787450803,0
translate,0,134.58166248477082
rotate,-0.13969810853923584,0
translate,0,37.628187941672124
rotate,-0.4200208477443652,0
translate,0,7.574579661015931
rotate,-0.4144762084090877,0
translate,0,6.001922727575977
rotate,-0.7527287958062165,0
translate,0,132.63047505332062
